fips,margin_08,margin_12,margin_16,margin_20
22109,0.40861509730686063,0.41169245305302943,0.48381290866425175,0.500454152249135
48007,0.3770709756596441,0.42774206925150327,0.5036782268080635,0.5144833197721725
21173,0.1658116348852967,0.2631733021077283,0.41077205560898844,0.4176140788039246
01047,-0.344715135238826,-0.3971627818112342,-0.3759743726641751,-0.3753918495297806
30095,0.3169059352903364,0.44473684210526315,0.566029900332226,0.5758578644835395
22053,0.39663728612695354,0.47556979538338306,0.538978777054003,0.5535341284280035
39039,0.10461057567074761,0.14072362488728585,0.3481876931722394,0.3641194984778907
38001,0.2777340676632573,0.45901639344262296,0.570480928689884,0.5697399527186762
56023,0.5441176470588235,0.6831914149072671,0.67563705644201,0.6815055406954529
26077,-0.1949595124674074,-0.13334147135416669,-0.12789959195338424,-0.1873108622589147
40075,0.34839224023385595,0.35425219941348973,0.5236457437661222,0.576014006419609
38039,0.06392694063926946,0.17602996254681647,0.4402566158781075,0.4792
16087,0.42765201952951615,0.4674364896073903,0.5628648405927257,0.5763187429854096
18031,0.24380244088482067,0.4055129573910512,0.5738621000450654,0.5807764303735656
51680,0.03986488454034531,0.1061475636002428,0.09029958414665196,-0.026152957676759347
38087,0.46472019464720193,0.5944700460829493,0.747072599531616,0.7868852459016393
24029,-0.004790419161676662,0.008749863283386172,0.04582151429194847,-0.012414304243098029
24031,-0.4458306109579498,-0.4343070749652412,-0.5554151359294637,-0.596442482618039
38081,-0.17488323819408402,-0.09914443885254148,0.1996966632962588,0.25507246376811593
19083,-0.00880460548594647,0.07133903133903136,0.2917012940757449,0.31972410724218486
20105,0.5403530895334174,0.5921864290610006,0.6588397790055249,0.6440785307156428
41029,-0.0004651300879788267,0.05038333967701597,0.09184981067357811,0.03452994141469745
42021,-0.0069438099588853275,0.17815932637998544,0.3774826732261871,0.37343780995834164
51139,0.17383771296563677,0.2567368936795688,0.4979836818906499,0.5064727505194183
21167,0.36003976143141153,0.3878824476650564,0.5052462425560073,0.46638261610566684
08025,0.2721437740693196,0.2589880159786951,0.48510919920582396,0.4765714285714286
21203,0.5334714695569015,0.6324002574002574,0.7020640143583607,0.6992548818088387
